id,hum,pres,rain_1h,wind_speed,wind_deg,clouds_all,ts_get,max_temp,min_temp,ave_temp,cod_weather
42061,74,1010,0,3.09,170,0,2024-08-13 21:00:02,28.75,27.12,28.28,800
42062,72,1010,0,2.06,180,0,2024-08-13 22:00:03,28.19,26.01,27.6,800
42063,62,1010,0,1.54,180,0,2024-08-13 23:00:02,27.66,26.81,27.66,800
42064,64,1009,0,1.03,0,0,2024-08-14 00:00:03,27.1,24.9,26.73,800
42065,66,1009,0,1.54,330,0,2024-08-14 01:00:02,27.1,24.81,26.27,800
42066,72,1009,0,2.06,350,0,2024-08-14 02:00:02,27.66,24.81,26.49,800
42067,74,1009,0,0.45,298,0,2024-08-14 03:00:03,26.53,25.46,26.24,800
42068,76,1009,0,0.51,0,0,2024-08-14 04:00:03,25.99,23.81,25.37,800
42069,75,1009,0,1.17,356,0,2024-08-14 05:00:03,25.99,23.98,25.71,800
42070,75,1010,0,1.03,0,0,2024-08-14 06:00:08,27.1,24.81,26.45,800
42071,64,1010,0,1.03,0,0,2024-08-14 07:00:03,29.32,27.81,29.23,800
42072,71,1010,0,4.63,180,40,2024-08-14 08:00:03,29.88,29.34,29.86,802
42073,71,1010,0,5.14,160,20,2024-08-14 09:00:03,30.46,29.81,30.26,801
42074,66,1011,0,4.63,190,0,2024-08-14 10:00:02,31.55,30.42,30.97,800
42075,59,1011,0,5.14,190,0,2024-08-14 11:00:03,32.1,31.57,31.98,800
42076,70,1010,0,6.17,190,40,2024-08-14 12:00:04,31.57,29.32,29.95,802
42077,72,1010,0,5.14,180,20,2024-08-14 13:00:03,31.01,29.81,30.07,801
42078,73,1010,0,4.63,170,0,2024-08-14 14:00:05,31.57,28.81,29.61,800
42079,72,1009,0,4.63,160,0,2024-08-14 15:00:02,31.01,29.3,29.67,800
42080,71,1009,0,4.63,170,0,2024-08-14 16:00:04,31.01,29.3,29.96,800
42081,71,1009,0.11,5.14,190,20,2024-08-14 17:00:03,28.81,28.21,28.3,500
42082,72,1010,0,4.63,150,20,2024-08-14 18:00:02,28.21,27.81,28.21,801
42083,73,1012,0.32,4.12,190,40,2024-08-14 19:00:06,28.21,27.81,28.21,500
42084,79,1012,0,7.2,140,40,2024-08-14 20:00:02,29.34,27.81,28.09,300
42085,73,1013,0,2.06,120,20,2024-08-14 21:00:03,28.21,27.81,28.21,801
42086,76,1012,0,3.6,40,20,2024-08-14 22:00:02,28.79,27.64,27.7,801
42087,70,1012,0,2.24,299,20,2024-08-14 23:00:03,27.66,26.81,27.66,801
42088,71,1012,0,3.09,360,20,2024-08-15 00:00:03,27.66,26.81,27.57,801
42089,76,1011,0,2.57,330,20,2024-08-15 01:00:01,27.68,25.81,26.73,801
42090,73,1012,0,3.09,360,0,2024-08-15 02:00:03,26.55,25.81,26.55,800
42091,79,1012,0,3.09,350,0,2024-08-15 03:00:01,26.57,24.81,25.87,800
42092,79,1013,0,1.79,336,0,2024-08-15 04:00:03,26.57,24.81,25.87,800
42093,78,1013,0,2.57,320,0,2024-08-15 05:00:02,26.55,25.81,26.15,800
42094,79,1013,0,2.06,330,0,2024-08-15 06:00:02,26.55,25.81,26.34,800
42095,76,1013,0,1.34,33,0,2024-08-15 07:00:06,27.68,26.81,27.23,800
42096,68,1013,0,3.09,100,0,2024-08-15 08:00:03,29.34,28.19,28.38,800
42097,58,1013,0,1.03,0,0,2024-08-15 09:00:03,30.46,29.81,30.18,800
42098,37,1014,0,2.68,106,0,2024-08-15 10:00:02,33.75,31.81,32.83,800
42099,43,1014,0,4.12,170,0,2024-08-15 11:00:03,34.81,31.53,33.42,800
42100,35,1014,0,3.09,180,0,2024-08-15 12:00:07,33.81,33.77,33.79,800
42101,49,1014,0,6.17,150,0,2024-08-15 13:00:03,32.81,32.68,32.81,800
42102,39,1013,0,6.69,150,0,2024-08-15 14:00:03,33.81,33.19,33.38,800
42103,42,1013,0,5.14,160,0,2024-08-15 15:00:03,33.21,31.81,32.45,800
42104,44,1013,0,3.09,210,0,2024-08-15 16:00:02,32.68,31.53,31.83,800
42105,62,1014,0,3.09,200,0,2024-08-15 17:00:02,30.81,29.86,30.36,800
42106,84,1016,0,3.09,180,0,2024-08-15 18:00:02,29.81,29.3,29.3,800
42107,70,1016,0,2.57,190,0,2024-08-15 19:00:03,29.81,29.81,29.81,800
42108,66,1015,0.32,3.09,200,20,2024-08-15 20:00:02,29.81,29.81,29.81,500
42109,71,1015,2.37,3.09,140,0,2024-08-15 21:00:04,29.81,27.64,27.64,501
42110,69,1015,0.12,3.6,180,100,2024-08-15 22:00:02,26.81,24.88,24.97,500
42111,68,1015,0,3.09,70,0,2024-08-15 23:00:03,24.88,24.81,24.88,800
42112,61,1015,0,1.54,0,0,2024-08-16 00:00:03,27.08,25.81,26.52,800
42113,64,1015,0,2.24,300,0,2024-08-16 01:00:06,26.55,24.34,25.97,800
42114,67,1015,0,3.6,10,0,2024-08-16 02:00:02,25.44,24.34,25.07,800
42115,69,1015,0,3.09,330,0,2024-08-16 03:00:02,25.44,23.79,24.97,800
42116,72,1015,0,2.06,320,0,2024-08-16 04:00:02,25.44,22.81,24.51,800
42117,73,1015,0,2.57,340,0,2024-08-16 05:00:03,24.88,22.68,24.11,800
42118,63,1015,0,1.54,340,0,2024-08-16 06:00:03,25.99,22.81,25.82,800
42119,57,1015,0,2.06,10,20,2024-08-16 07:00:02,27.66,25.81,27.66,801
42120,53,1015,0,2.57,310,0,2024-08-16 08:00:04,29.88,27.68,29.29,800
42121,53,1016,0,2.24,129,0,2024-08-16 09:00:03,30.81,29.86,30.36,800
42122,61,1016,0,4.12,200,0,2024-08-16 10:00:02,31.01,29.86,30.57,800
42123,66,1015,0,5.14,200,20,2024-08-16 11:00:03,31.01,29.86,30.14,801
42124,68,1015,0.37,4.63,190,20,2024-08-16 12:00:03,31.01,29.3,29.96,500
42125,70,1014,0.52,4.12,190,40,2024-08-16 13:00:03,28.81,28.75,28.77,200
42126,75,1015,0,3.6,180,20,2024-08-16 14:00:04,29.34,28.75,28.78,801
42127,80,1015,0,4.12,180,40,2024-08-16 15:00:04,28.81,26.57,28.78,802
42128,64,1015,0,3.09,170,40,2024-08-16 16:00:03,29.88,29.3,29.79,802
42129,65,1015,0,2.06,180,40,2024-08-16 17:00:02,30.81,29.3,29.79,802
42130,79,1015,0,3.6,150,40,2024-08-16 18:00:04,28.81,28.19,28.19,802
42131,78,1015,0,2.57,170,20,2024-08-16 19:00:02,28.98,25.02,28.05,801
42132,78,1015,0,3.09,210,0,2024-08-16 20:00:18,27.81,23.23,27.81,800
42133,78,1015,0,3.6,230,0,2024-08-16 21:00:10,27.81,22.68,27.81,800
42134,74,1016,0,2.06,300,0,2024-08-16 22:00:02,26.81,22.12,26.81,800
42135,73,1016,0,2.57,320,0,2024-08-16 23:00:02,25.81,22.12,25.81,800
42136,68,1015,0,1.03,0,0,2024-08-17 00:00:18,26.55,24.81,26.55,800
42137,70,1014,0,1.54,360,0,2024-08-17 01:00:02,26.55,24.81,26.46,800
42138,71,1014,0,1.03,10,0,2024-08-17 02:00:02,25.99,23.81,25.9,800
42139,69,1014,0,2.57,350,0,2024-08-17 03:00:02,25.44,23.81,25.35,800
42140,70,1014,0,2.06,350,0,2024-08-17 04:00:17,25.44,23.81,25.35,800
42141,70,1014,0,2.06,330,0,2024-08-17 05:00:03,25.44,22.81,25.35,800
42142,63,1014,0,0.89,331,74,2024-08-17 06:00:02,25.44,25.42,25.44,803
42143,68,1014,0,1.54,350,20,2024-08-17 07:00:03,25.99,23.81,25.99,801
42144,65,1014,0,2.57,340,20,2024-08-17 08:00:02,26.55,25.81,26.55,801
42145,62,1014,0.1,1.79,360,20,2024-08-17 09:00:02,28.19,25.81,27.75,801
42146,60,1014,0,2.57,330,20,2024-08-17 10:00:02,29.3,26.81,28.38,801
42147,53,1013,0,2.24,190,20,2024-08-17 11:00:03,30.99,28.81,30.9,801
42148,50,1013,0,2.06,210,40,2024-08-17 12:00:04,32.81,30.42,31.11,802
42149,49,1013,0.75,1.79,293,5,2024-08-17 13:00:02,28.75,27.66,27.66,500
42150,55,1012,0.13,3.6,260,75,2024-08-17 14:00:02,28.75,26.81,28.3,211
42151,55,1011,0,1.54,340,40,2024-08-17 15:00:02,31.01,27.81,28.86,802
42152,55,1011,0,1.79,132,20,2024-08-17 16:00:02,31.01,29.3,29.96,801
42153,63,1011,0,3.09,170,20,2024-08-17 17:00:03,29.81,28.75,29.28,801
42154,67,1011,0,3.09,210,20,2024-08-17 18:00:02,28.81,28.19,28.59,801
42155,70,1012,0,2.06,220,40,2024-08-17 19:00:02,28.23,27.64,27.91,802
42156,68,1012,0,3.09,350,20,2024-08-17 20:00:02,27.68,26.81,27.42,801
42157,67,1012,0,3.09,20,0,2024-08-17 21:00:03,27.1,26.57,27.01,800
42158,72,1012,0,3.6,350,0,2024-08-17 22:00:03,26.55,25.02,26.28,800
42159,74,1012,0,3.6,360,0,2024-08-17 23:00:03,26.55,25.42,25.97,800
42160,76,1012,0,3.09,10,0,2024-08-18 00:00:03,25.99,24.81,25.56,800
42161,72,1011,0,3.09,340,40,2024-08-18 01:00:02,25.44,24.81,25.35,802
42162,78,1011,0,3.09,350,0,2024-08-18 02:00:02,26.01,23.81,24.61,800
42163,76,1010,0,1.79,331,64,2024-08-18 03:00:02,25.46,23.75,24.37,803
42164,81,1010,0,2.57,360,0,2024-08-18 04:00:02,24.9,22.81,23.71,800
42165,81,1011,0,2.57,360,0,2024-08-18 05:00:02,24.9,22.81,23.49,800
42166,75,1011,0,1.34,300,40,2024-08-18 06:00:09,24.9,24.86,24.87,802
42167,74,1011,0,3.6,330,40,2024-08-18 07:00:05,26.53,24.81,25.62,802
42168,68,1011,0,3.6,330,40,2024-08-18 08:00:02,27.68,26.81,27.2,802
42169,59,1011,0,4.12,320,40,2024-08-18 09:00:02,28.79,27.81,28.28,802
42170,52,1011,0,5.14,360,40,2024-08-18 10:00:10,30.46,29.32,29.82,802
42171,46,1010,0,6.17,350,20,2024-08-18 11:00:02,31.81,29.34,31,801
42172,40,1010,0,7.2,340,40,2024-08-18 12:00:02,32.81,31.55,31.64,802
42173,41,1010,0,7.72,10,20,2024-08-18 13:00:02,32.81,31.53,31.55,801
42174,50,1010,0,5.36,315,100,2024-08-18 14:00:02,30.99,29.34,30.98,804
42175,45,1010,0,8.23,340,20,2024-08-18 15:00:02,31.81,29.34,30.82,801
42176,51,1010,0,8.23,340,20,2024-08-18 16:00:03,29.81,29.3,29.32,801
42177,55,1009,0,9.26,360,20,2024-08-18 17:00:03,29.34,27.66,27.88,801
42178,50,1009,0,6.69,350,20,2024-08-18 18:00:02,28.79,27.81,28.09,801
42179,56,1010,0,6.69,340,20,2024-08-18 19:00:03,28.23,26.53,26.83,801
42180,60,1010,0,6.69,340,20,2024-08-18 20:00:03,25.99,25.42,25.9,801
42181,67,1011,0,6.17,340,0,2024-08-18 21:00:17,26.57,24.81,25.07,800
42182,67,1011,0,5.14,340,0,2024-08-18 22:00:03,25.46,24.3,24.67,800
42183,64,1011,0,4.12,340,0,2024-08-18 23:00:05,25.44,24.3,24.89,800
42184,66,1010,0,3.6,330,0,2024-08-19 00:00:03,24.88,24.3,24.67,800
42185,68,1010,0,3.6,350,0,2024-08-19 01:00:02,24.34,22.81,23.71,800
42186,69,1009,0,3.6,360,0,2024-08-19 02:00:02,24.34,22.81,23.31,800
42187,71,1009,0,3.09,360,0,2024-08-19 03:00:03,24.34,21.81,22.85,800
42188,71,1009,0,3.6,340,0,2024-08-19 04:00:02,23.79,21.81,22.66,800
42189,67,1009,0,4.63,320,0,2024-08-19 05:00:02,23.79,22.08,22.73,800
42190,62,1009,0,4.12,310,0,2024-08-19 06:00:03,24.34,22.64,23.13,800
42191,60,1009,0,3.13,317,20,2024-08-19 07:00:03,24.88,23.81,24.57,801
42192,58,1009,0,5.14,330,20,2024-08-19 08:00:03,25.99,25.46,25.94,801
42193,44,1009,0,7.2,310,20,2024-08-19 09:00:03,27.66,26.01,27.42,801
42194,44,1009,0,7.72,320,20,2024-08-19 10:00:03,28.75,27.68,28.28,801
42195,43,1009,0,8.75,310,20,2024-08-19 11:00:03,28.81,27.68,28.38,801
42196,43,1009,0,8.75,310,40,2024-08-19 12:00:03,28.98,28.02,28.62,802
42197,43,1008,0,8.75,300,40,2024-08-19 13:00:02,28.81,28.19,28.59,802
42198,44,1008,0,8.75,310,40,2024-08-19 14:00:02,29.34,28.19,28.59,802
42199,47,1008,0,8.23,310,40,2024-08-19 15:00:02,29.34,28.19,28.38,802
42200,51,1008,0,7.2,310,40,2024-08-19 16:00:02,28.19,27.12,27.88,802
42201,56,1009,0,7.2,350,40,2024-08-19 17:00:02,27.1,25.46,26.65,802
42202,59,1009,0,7.72,350,40,2024-08-19 18:00:02,26.81,24.9,25.82,802
42203,63,1010,0,5.66,350,75,2024-08-19 19:00:03,25.81,24.34,25.32,803
42204,70,1010,0,3.13,5,40,2024-08-19 20:00:02,24.88,23.81,24.39,802
42205,71,1011,0,3.09,350,20,2024-08-19 21:00:03,24.34,23.75,23.99,801
42206,74,1011,0,2.24,329,20,2024-08-19 22:00:03,24.34,22.81,23.49,801
42207,75,1011,0,3.09,10,20,2024-08-19 23:00:02,24.34,22.81,23.49,801
42208,78,1010,0,3.09,360,75,2024-08-20 00:00:03,23.79,22.81,23.31,803
42209,78,1010,0,3.6,350,20,2024-08-20 01:00:03,23.79,22.64,22.91,801
42210,79,1010,0,4.12,10,40,2024-08-20 02:00:03,23.79,21.81,22.63,802
42211,79,1010,0,3.6,10,20,2024-08-20 03:00:03,23.79,21.81,22.42,801
42212,79,1010,0,2.06,360,0,2024-08-20 04:00:03,23.79,20.81,21.95,800
42213,78,1010,0,3.6,30,0,2024-08-20 05:00:02,22.66,21.81,22.47,800
42214,78,1011,0,4.12,10,0,2024-08-20 06:00:02,23.79,21.81,22.6,800
42215,72,1011,0,4.12,10,0,2024-08-20 07:00:04,24.86,24.32,24.64,800
42216,67,1011,0,4.02,308,0,2024-08-20 08:00:02,25.81,25.42,25.54,800
42217,61,1011,0,4.12,330,20,2024-08-20 09:00:02,27.81,26.53,27.12,801
42218,55,1011,0,5.66,10,20,2024-08-20 10:00:05,28.81,27.68,28.56,801
42219,49,1011,0,4.92,313,10,2024-08-20 11:00:05,29.9,29.32,29.57,800
42220,41,1011,0,7.2,10,40,2024-08-20 12:00:04,31.81,30.97,30.99,802
42221,35,1011,0,7.72,350,20,2024-08-20 13:00:10,32.81,31.53,31.55,801
42222,36,1010,0,7.2,360,20,2024-08-20 14:00:03,32.81,30.99,31.16,801
42223,39,1011,0,7.72,360,20,2024-08-20 15:00:04,32.81,31.53,31.55,801
42224,41,1011,0,7.72,360,20,2024-08-20 16:00:04,31.81,30.44,30.53,801
42225,45,1011,0,7.72,360,0,2024-08-20 17:00:02,29.81,29.3,29.46,800
42226,48,1012,0,7.72,360,0,2024-08-20 18:00:04,29.34,27.64,28.2,800
42227,54,1013,0,6.69,10,0,2024-08-20 19:00:02,26.81,26.53,26.55,800
42228,60,1013,0,5.14,10,0,2024-08-20 20:00:05,25.44,24.81,25.44,800
42229,63,1013,0,5.14,360,0,2024-08-20 21:00:06,25.46,24.81,24.86,800
42230,65,1013,0,4.63,10,0,2024-08-20 22:00:03,24.9,23.81,24.17,800
42231,67,1013,0,4.63,360,0,2024-08-20 23:00:03,24.34,22.81,23.49,800
42232,68,1013,0,5.66,10,0,2024-08-21 00:00:02,23.79,22.81,23.49,800
42233,69,1013,0,4.12,20,0,2024-08-21 01:00:02,23.79,22.81,23.09,800
42234,71,1013,0,4.12,350,0,2024-08-21 02:00:02,23.79,21.81,22.81,800
42235,71,1012,0,5.14,20,0,2024-08-21 03:00:01,23.79,21.81,22.56,800
42236,67,1012,0,4.12,40,0,2024-08-21 04:00:01,22.66,21.81,22.66,800
42237,73,1013,0,4.12,360,0,2024-08-21 05:00:05,23.79,21.81,22.6,800
42238,70,1013,0,4.02,322,1,2024-08-21 06:00:03,23.79,23.21,23.46,800
42239,70,1014,0,4.47,316,0,2024-08-21 07:00:02,24.9,23.81,24.35,800
42240,65,1014,0,6.17,360,0,2024-08-21 08:00:03,26.57,25.81,26.12,800
42241,55,1014,0,6.69,360,0,2024-08-21 09:00:02,28.79,27.66,27.88,800
42242,46,1013,0,5.81,338,0,2024-08-21 10:00:02,31.01,29.88,30.32,800
42243,37,1013,0,7.72,360,0,2024-08-21 11:00:03,31.81,30.97,30.99,800
42244,31,1012,0,7.2,10,0,2024-08-21 12:00:04,32.81,32.08,32.1,800
42245,31,1012,0,7.2,350,0,2024-08-21 13:00:02,33.81,32.66,33.16,800
42246,32,1012,0,8.23,360,0,2024-08-21 14:00:03,33.81,32.64,32.98,800
42247,37,1012,0,7.2,350,0,2024-08-21 15:00:04,32.81,32.08,32.3,800
42248,36,1012,0,7.2,340,0,2024-08-21 16:00:03,32.81,31.53,32.12,800
42249,41,1012,0,6.69,330,0,2024-08-21 17:00:05,31.81,30.42,30.82,800
42250,49,1013,0,6.69,340,0,2024-08-21 18:00:02,30.46,28.19,28.88,800
42251,55,1014,0,6.17,360,0,2024-08-21 19:00:06,27.1,26.53,27.01,800
42252,61,1014,0,3.6,350,0,2024-08-21 20:00:02,25.99,25.42,25.9,800
42253,64,1014,0,6.69,360,0,2024-08-21 21:00:02,24.88,24.3,24.79,800
42254,67,1015,0,6.17,20,0,2024-08-21 22:00:02,24.32,23.75,24.23,800
42255,67,1015,0,5.14,10,0,2024-08-21 23:00:02,23.77,22.81,23.68,800
42256,68,1014,0,4.63,360,0,2024-08-22 00:00:03,23.21,21.81,23.21,800
42257,69,1014,0,4.63,360,0,2024-08-22 01:00:03,22.66,21.81,22.57,800
42258,68,1013,0,4.63,350,0,2024-08-22 02:00:01,22.1,21.81,22.1,800
42259,68,1013,0,4.63,10,0,2024-08-22 03:00:01,22.1,20.81,22.01,800
42260,68,1013,0,4.63,10,0,2024-08-22 04:00:03,21.55,20.81,21.55,800
42261,67,1013,0,2.57,340,0,2024-08-22 05:00:02,22.08,19.81,21.64,800
42262,67,1013,0,2.68,9,0,2024-08-22 06:00:02,23.23,22.66,22.91,800
42263,65,1013,0,3.58,344,0,2024-08-22 07:00:02,24.86,23.77,24.27,800
42264,59,1014,0,5.14,360,0,2024-08-22 08:00:33,25.97,24.81,25.53,800
42265,53,1014,0,6.17,350,0,2024-08-22 09:00:03,28.19,26.81,27.6,800
42266,42,1013,0,5.66,350,0,2024-08-22 10:00:09,30.46,29.32,29.82,800
42267,37,1013,0,5.14,330,0,2024-08-22 11:00:02,32.08,30.44,31.08,800
42268,33,1012,0,6.17,360,0,2024-08-22 12:00:03,32.08,30.46,31.8,800
42269,29,1012,0,5.66,10,0,2024-08-22 13:00:02,32.81,30.46,32.27,800
42270,25,1012,0,6.17,350,0,2024-08-22 14:00:02,32.81,32.1,32.19,800
42271,29,1012,0,6.69,350,0,2024-08-22 15:00:03,32.81,32.08,32.1,800
42272,32,1012,0,6.69,350,0,2024-08-22 16:00:04,31.81,30.99,31.08,800
42273,37,1012,0,6.17,350,0,2024-08-22 17:00:03,30.81,28.79,30.36,800
42274,42,1012,0,7.2,360,0,2024-08-22 18:00:03,28.81,28.19,28.59,800
42275,49,1013,0,6.17,360,0,2024-08-22 19:00:03,27.12,26.53,26.83,800
42276,61,1014,0,5.14,360,0,2024-08-22 20:00:03,26.57,25.81,25.9,800
42277,65,1014,0,4.12,20,0,2024-08-22 21:00:03,25.46,24.81,25.26,800
42278,67,1014,0,3.6,20,0,2024-08-22 22:00:05,26.01,24.81,24.86,800
42279,70,1014,0,4.12,20,0,2024-08-22 23:00:04,25.46,23.81,24.17,800
42280,70,1014,0,3.13,360,5,2024-08-23 00:00:02,24.32,23.23,24.06,800
42281,70,1014,0,1.79,11,5,2024-08-23 01:00:01,23.77,22.68,23.76,800
42282,69,1014,0,3.13,350,4,2024-08-23 02:00:02,23.21,21.57,23.2,800
42283,74,1013,0,2.57,330,0,2024-08-23 03:00:02,23.21,20.81,22.53,800
42284,73,1013,0,3.09,330,0,2024-08-23 04:00:03,23.21,20.46,22.21,800
42285,73,1014,0,3.09,320,0,2024-08-23 05:00:01,22.64,19.9,21.91,800
42286,66,1014,0,3.09,330,0,2024-08-23 06:00:03,22.1,20.81,22.1,800
42287,60,1015,0,1.79,311,7,2024-08-23 07:00:02,23.77,23.75,23.77,800
42288,60,1015,0,0.89,292,9,2024-08-23 08:00:02,26.53,25.44,25.94,800
42289,62,1016,0,1.79,167,9,2024-08-23 09:00:04,28.23,27.64,27.95,800
42290,58,1016,0,2.68,176,0,2024-08-23 10:00:02,29.32,27.64,28.63,800
42291,60,1016,0,4.12,160,0,2024-08-23 11:00:03,29.34,27.64,28.41,800
42292,62,1015,0,4.63,180,0,2024-08-23 12:00:02,29.9,27.64,28.63,800
42293,63,1015,0,5.66,190,0,2024-08-23 13:00:02,30.46,27.64,28.48,800
42294,64,1015,0,5.66,190,0,2024-08-23 14:00:03,28.81,27.64,28.12,800
42295,64,1015,0,5.66,180,0,2024-08-23 15:00:04,28.81,28.19,28.68,800
42296,68,1015,0,5.66,180,0,2024-08-23 16:00:02,27.81,27.64,27.66,800
42297,69,1015,0,5.14,170,0,2024-08-23 17:00:07,27.81,27.08,27.1,800
42298,72,1015,0,5.66,150,0,2024-08-23 18:00:02,26.81,26.53,26.55,800
42299,78,1016,0,4.63,150,0,2024-08-23 19:00:02,27.12,25.02,26.03,800
42300,78,1017,0,4.12,140,0,2024-08-23 20:00:01,26.57,25.81,25.94,800
42301,79,1017,0,3.09,110,0,2024-08-23 21:00:04,25.97,25.44,25.72,800
42302,77,1017,0,2.06,90,0,2024-08-23 22:00:02,25.44,24.81,25.07,800
42303,78,1017,0,1.54,360,0,2024-08-23 23:00:02,24.88,23.81,24.39,800
42304,68,1016,0,0.89,336,26,2024-08-24 00:00:04,24.88,23.98,24.53,802
42305,71,1016,0,0.89,299,26,2024-08-24 01:00:02,24.32,23.75,24.06,802
42306,75,1016,0,2.06,10,0,2024-08-24 02:00:02,23.77,21.81,22.92,800
42307,76,1016,0,1.54,330,0,2024-08-24 03:00:02,22.66,20.81,22.13,800
42308,73,1016,0,2.06,360,0,2024-08-24 04:00:02,22.66,20.81,22.13,800
42309,72,1016,0,2.06,360,0,2024-08-24 05:00:02,22.66,20.81,22.13,800
42310,61,1017,0,0.97,89,48,2024-08-24 06:00:02,23.77,23.75,23.77,802
42311,54,1017,0,0.45,355,6,2024-08-24 07:00:03,26.53,25.44,25.44,800
42312,64,1017,0,1.34,119,0,2024-08-24 08:00:05,27.66,25.81,26.95,800
42313,64,1018,0,3.09,160,0,2024-08-24 09:00:02,28.23,27.08,27.73,800
42314,61,1018,0,3.6,180,0,2024-08-24 10:00:03,29.32,28.19,28.81,800
42315,62,1017,0,3.6,180,0,2024-08-24 11:00:02,29.9,28.19,28.59,800
42316,62,1017,0,5.66,190,0,2024-08-24 12:00:05,29.9,28.75,29.21,800
42317,61,1017,0,5.14,180,0,2024-08-24 13:00:03,29.9,29.3,29.67,800
42318,63,1016,0,6.17,190,0,2024-08-24 14:00:02,29.9,29.3,29.67,800
42319,65,1016,0,5.66,170,0,2024-08-24 15:00:03,29.9,29.3,29.46,800
42320,66,1015,0,4.63,180,0,2024-08-24 16:00:03,29.9,28.75,29.28,800
42321,70,1015,0,5.14,180,0,2024-08-24 17:00:03,29.34,28.19,28.59,800
42322,73,1015,0,5.14,190,0,2024-08-24 18:00:03,28.23,27.64,27.7,800
42323,77,1016,0,4.12,200,20,2024-08-24 19:00:18,27.12,26.81,27.01,801
42324,89,1017,0,3.09,200,40,2024-08-24 20:00:03,26.57,25.81,25.81,802
42325,78,1017,0,2.57,200,20,2024-08-24 21:00:02,26.55,25.46,26.24,801
42326,73,1017,0,2.57,200,40,2024-08-24 22:00:02,26.55,25.81,26.55,802
42327,72,1016,0,2.06,220,40,2024-08-24 23:00:03,25.99,25.42,25.9,802
42328,73,1016,0,1.54,220,20,2024-08-25 00:00:02,25.44,24.81,25.35,801
42329,80,1016,0,1.03,340,20,2024-08-25 01:00:02,24.88,22.68,24.39,801
42330,81,1015,0,2.57,350,20,2024-08-25 02:00:02,24.32,22.12,23.71,801
42331,81,1015,0,1.03,360,0,2024-08-25 03:00:03,24.32,22.12,23.71,800
42332,80,1015,0,2.06,350,0,2024-08-25 04:00:02,24.32,21.57,23.24,800
42333,75,1015,0,3.09,330,0,2024-08-25 05:00:09,24.32,21.81,24.15,800
42334,69,1016,0,3.09,330,0,2024-08-25 06:00:02,23.77,21.81,23.68,800
42335,61,1016,0,1.34,341,0,2024-08-25 07:00:02,25.44,24.86,25.44,800
42336,62,1016,0,3.09,320,0,2024-08-25 08:00:02,27.64,24.81,26.72,800
42337,60,1016,0,3.09,310,0,2024-08-25 09:00:02,29.86,27.81,28.86,800
42338,56,1015,0,2.24,167,0,2024-08-25 10:00:17,31.01,29.3,29.89,800
42339,51,1015,0,3.09,210,0,2024-08-25 11:00:03,31.81,30.44,31.02,800
42340,55,1015,0,4.12,180,0,2024-08-25 12:00:01,31.01,30.81,30.92,800
42341,64,1015,0,5.66,160,0,2024-08-25 13:00:02,31.01,29.3,30.17,800
42342,67,1015,0,5.66,190,20,2024-08-25 14:00:02,31.01,29.3,29.89,801
42343,66,1014,0,5.66,180,0,2024-08-25 15:00:04,30.99,29.3,30.11,800
42344,69,1014,0,5.66,180,0,2024-08-25 16:00:02,29.9,29.3,29.46,800
42345,73,1014,0,5.66,180,0,2024-08-25 17:00:02,29.9,28.21,28.56,800
42346,71,1014,0,4.63,180,0,2024-08-25 18:00:03,28.21,27.64,28.12,800
42347,78,1015,0,3.09,190,0,2024-08-25 19:00:02,27.68,26.81,27.2,800
42348,78,1015,0,2.06,170,0,2024-08-25 20:00:02,27.1,26.57,27.01,800
42349,81,1015,0,2.06,150,0,2024-08-25 21:00:02,27.08,25.46,26.52,800
42350,81,1015,0,1.54,190,0,2024-08-25 22:00:02,26.55,24.9,26.34,800
42351,74,1014,0,0.89,272,0,2024-08-25 23:00:02,26.55,25.81,26.46,800
42352,76,1014,0,2.57,340,0,2024-08-26 00:00:02,25.44,23.79,24.97,800
42353,78,1014,0,3.6,330,0,2024-08-26 01:00:02,25.44,23.79,24.79,800
42354,74,1013,0,3.09,330,0,2024-08-26 02:00:02,24.32,23.79,24.17,800
42355,75,1013,0,3.09,350,0,2024-08-26 03:00:02,24.88,22.68,23.93,800
42356,74,1014,0,3.6,330,0,2024-08-26 04:00:02,24.32,22.12,23.71,800
42357,76,1014,0,3.09,350,0,2024-08-26 05:00:03,23.77,21.57,23.21,800
42358,66,1014,0,2.24,355,70,2024-08-26 06:00:05,24.32,24.3,24.32,803
42359,64,1014,0,4.63,330,0,2024-08-26 07:00:02,25.42,23.81,24.97,800
42360,59,1014,0,3.6,330,0,2024-08-26 08:00:02,28.19,25.81,27.27,800
42361,51,1014,0,4.63,330,0,2024-08-26 09:00:02,30.42,28.81,29.97,800
42362,41,1014,0,1.34,287,45,2024-08-26 10:00:02,32.68,32.64,32.65,802
42363,44,1013,0,3.09,290,0,2024-08-26 11:00:03,32.81,31.53,32.34,800
42364,43,1013,0,4.12,200,0,2024-08-26 12:00:02,33.81,31.55,32.51,800
42365,50,1013,0,4.63,190,0,2024-08-26 13:00:02,30.81,29.32,29.32,800
42366,50,1013,0,3.6,170,0,2024-08-26 14:00:02,31.81,29.86,30.35,800
42367,45,1012,0,4.63,140,0,2024-08-26 15:00:01,32.1,30.42,31.84,800
42368,46,1012,0,6.69,10,0,2024-08-26 16:00:02,33.81,29.86,31.58,800
42369,35,1012,0,7.72,10,0,2024-08-26 17:00:07,33.23,31.53,31.9,800
