Time,PM2.5_Sensor1,PM2.5_Sensor2,PM2.5_Sensor3,PM10_Sensor1,PM10_Sensor2,PM10_Sensor3
2024-08-10 01:00:00,2.3499999999999996,2.783333333333333,2.216666666666667,6.516666666666666,4.983333333333333,5.0
2024-08-10 02:00:00,2.15,2.6833333333333336,2.1333333333333333,4.783333333333333,4.933333333333334,5.733333333333333
2024-08-10 03:00:00,2.2,2.716666666666667,1.95,5.3,5.6499999999999995,4.150000000000001
2024-08-10 04:00:00,2.1,2.5166666666666666,2.4166666666666665,5.133333333333334,4.6000000000000005,4.183333333333334
2024-08-10 05:00:00,1.7666666666666668,2.2833333333333337,2.266666666666667,4.683333333333333,5.283333333333333,5.183333333333334
2024-08-10 06:00:00,1.8,2.55,1.7666666666666668,6.266666666666667,6.616666666666667,4.216666666666666
2024-08-10 07:00:00,2.65,3.066666666666667,2.1333333333333333,7.500000000000001,7.8999999999999995,6.250000000000001
2024-08-10 08:00:00,3.483333333333334,3.783333333333333,2.25,7.1833333333333345,8.15,7.0
2024-08-10 09:00:00,3.75,3.9166666666666665,2.6999999999999997,9.183333333333334,8.85,5.633333333333333
2024-08-10 10:00:00,2.783333333333333,3.483333333333333,2.8333333333333335,5.666666666666667,6.983333333333333,6.283333333333334
2024-08-10 11:00:00,2.9499999999999997,4.3500000000000005,2.983333333333333,5.833333333333333,8.533333333333333,5.016666666666667
2024-08-10 12:00:00,2.8666666666666667,4.583333333333333,3.133333333333333,4.966666666666666,8.566666666666666,5.5
2024-08-10 13:00:00,2.966666666666667,4.3500000000000005,2.783333333333333,6.3500000000000005,7.683333333333333,5.1499999999999995
2024-08-10 14:00:00,2.1999999999999997,3.8666666666666667,2.5000000000000004,5.516666666666667,7.1499999999999995,5.516666666666667
2024-08-10 15:00:00,2.783333333333333,3.3833333333333333,2.333333333333333,7.683333333333334,6.016666666666667,5.816666666666667
2024-08-10 16:00:00,1.9833333333333336,3.4,2.216666666666667,5.533333333333334,6.116666666666667,4.416666666666666
2024-08-10 17:00:00,2.4,3.383333333333333,2.6333333333333333,4.8999999999999995,6.216666666666666,5.516666666666667
2024-08-10 18:00:00,1.8999999999999997,3.533333333333333,2.7000000000000006,3.25,6.783333333333334,5.516666666666667
2024-08-10 19:00:00,2.3000000000000003,3.466666666666667,2.466666666666667,5.366666666666667,6.933333333333334,4.316666666666666
