Time,PM2.5,PM10
2024-09-21 10:30:00,0.6222222222222222,1.3222222222222222
2024-09-21 11:00:00,0.7444444444444445,1.2777777777777777
2024-09-21 11:30:00,0.8555555555555556,2.4055555555555554
2024-09-21 12:00:00,0.5222222222222223,1.4444444444444444
2024-09-21 12:30:00,1.0666666666666667,2.744444444444445
2024-09-21 13:00:00,1.3111111111111111,2.5944444444444446
2024-09-21 13:30:00,0.75,1.9333333333333336
2024-09-21 14:00:00,0.6666666666666666,1.8111111111111111
2024-09-21 14:30:00,0.7222222222222223,1.2333333333333334
2024-09-21 15:00:00,0.5499999999999999,1.5277777777777777
2024-09-21 15:30:00,0.7333333333333333,2.5
2024-09-21 16:00:00,0.75,2.9111111111111114
2024-09-21 16:30:00,0.5722222222222222,2.411111111111111
2024-09-21 17:00:00,0.5333333333333333,2.35
2024-09-21 17:30:00,0.6,1.488888888888889
2024-09-21 18:00:00,0.4166666666666667,1.6722222222222223
2024-09-21 18:30:00,0.5499999999999999,2.25
2024-09-21 19:00:00,0.65,2.3166666666666664
2024-09-21 19:30:00,0.5333333333333333,1.4833333333333332
2024-09-21 20:00:00,0.7000000000000001,1.3
2024-09-21 20:30:00,0.6333333333333333,1.1500000000000001
2024-09-21 21:00:00,0.5499999999999999,1.6166666666666665
2024-09-21 21:30:00,1.9666666666666668,3.9499999999999997
2024-09-21 22:00:00,0.65,2.0
2024-09-21 22:30:00,0.65,1.1666666666666667
2024-09-21 23:00:00,0.5499999999999999,1.7666666666666666
2024-09-21 23:30:00,1.0888888888888888,2.211111111111111
2024-09-22 00:00:00,0.7333333333333333,1.5333333333333332
2024-09-22 00:30:00,0.7555555555555555,1.8888888888888886
2024-09-22 01:00:00,0.7333333333333333,2.1777777777777776
2024-09-22 01:30:00,0.7777777777777778,2.0222222222222217
2024-09-22 02:00:00,0.9222222222222222,1.6666666666666667
2024-09-22 02:30:00,1.0999999999999999,2.4666666666666663
2024-09-22 03:00:00,0.7777777777777778,1.7222222222222223
2024-09-22 03:30:00,0.8555555555555555,1.6666666666666667
2024-09-22 04:00:00,1.1444444444444446,2.633333333333333
2024-09-22 04:30:00,1.5777777777777777,5.711111111111111
2024-09-22 05:00:00,1.277777777777778,3.3333333333333335
2024-09-22 05:30:00,1.1666666666666667,4.233333333333333
2024-09-22 06:00:00,1.0555555555555554,2.422222222222222
2024-09-22 06:30:00,1.3111111111111111,2.988888888888889
2024-09-22 07:00:00,1.5333333333333332,3.8777777777777778
2024-09-22 07:30:00,1.8777777777777775,4.422222222222222
2024-09-22 08:00:00,1.722222222222222,4.133333333333333
2024-09-22 08:30:00,1.5444444444444445,2.7888888888888883
2024-09-22 09:00:00,1.2333333333333334,3.1222222222222222
2024-09-22 09:30:00,1.9444444444444444,6.2555555555555555
2024-09-22 10:00:00,1.488888888888889,3.744444444444444
2024-09-22 10:30:00,0.9055555555555556,3.094444444444445
2024-09-22 11:00:00,0.9444444444444445,2.805555555555556
2024-09-22 11:30:00,0.7944444444444444,1.738888888888889
2024-09-22 12:00:00,0.9333333333333332,3.1888888888888887
2024-09-22 12:30:00,0.7111111111111111,2.588888888888889
2024-09-22 13:00:00,0.8111111111111112,1.7444444444444442
2024-09-22 13:30:00,0.8666666666666667,3.1
2024-09-22 14:00:00,0.8333333333333335,2.611111111111111
2024-09-22 14:30:00,1.011111111111111,3.7999999999999994
2024-09-22 15:00:00,1.0666666666666667,2.711111111111111
2024-09-22 15:30:00,0.8888888888888888,2.3222222222222224
2024-09-22 16:00:00,0.9444444444444445,2.8555555555555556
2024-09-22 16:30:00,0.8166666666666668,3.25
2024-09-22 17:00:00,0.7111111111111111,2.761111111111111
2024-09-22 17:30:00,0.8999999999999999,2.588888888888889
