"Time","Sensor1","Sensor2","Sensor3"
2024-08-05 13:20:00,13,11,7.3
2024-08-05 13:30:00,13,13,11
2024-08-05 13:40:00,14,17,10
2024-08-05 13:50:00,16,19,8.3
2024-08-05 14:00:00,13,16,8.8
2024-08-05 14:10:00,10,13,8.2
2024-08-05 14:20:00,15,11,13
2024-08-05 14:30:00,11,13,11
2024-08-05 14:40:00,7,16,8.9
2024-08-05 14:50:00,10,13,12
2024-08-05 15:00:00,8.2,11,8.6
2024-08-05 15:10:00,9.6,11,6
2024-08-05 15:20:00,10,11,10
2024-08-05 15:30:00,11,10,7.2
2024-08-05 15:40:00,9.2,12,10
2024-08-05 15:50:00,10,11,6.8
2024-08-05 16:00:00,8.2,12,8.2
2024-08-05 16:10:00,9.8,8.3,7.8
2024-08-05 16:20:00,8.9,9.7,6.7
2024-08-05 16:30:00,7.4,10,8.7
2024-08-05 16:40:00,10,9.6,5.9
2024-08-05 16:50:00,12,9.1,6.7
2024-08-05 17:00:00,5,7.8,9.7
2024-08-05 17:10:00,10,7.5,8.9
2024-08-05 17:20:00,4.6,11,7.9
2024-08-05 17:30:00,8.9,7.9,9
2024-08-05 17:40:00,6.4,5.5,9.5
2024-08-05 17:50:00,15,8.8,6.1
2024-08-05 18:00:00,8.2,10,6.3
2024-08-05 18:10:00,13,9.3,6.6
2024-08-05 18:20:00,14,13,9.3
2024-08-05 18:30:00,12,14,6.5
2024-08-05 18:40:00,13,11,8.4
2024-08-05 18:50:00,11,12,7
2024-08-05 19:00:00,13,11,6.4
2024-08-05 19:10:00,9.8,9.7,11
2024-08-05 19:20:00,8.7,12,8.1
2024-08-05 19:30:00,7.8,10,5.7
2024-08-05 19:40:00,8.8,4.8,9.2
2024-08-05 19:50:00,9.1,8.2,7
2024-08-05 20:00:00,5.8,12,5.3
2024-08-05 20:10:00,5.4,7.4,4
2024-08-05 20:20:00,4.5,10,4.1
2024-08-05 20:30:00,4.7,5.6,5.2
2024-08-05 20:40:00,4.8,10,6.3
2024-08-05 20:50:00,10,9.6,5.5
2024-08-05 21:00:00,8.4,7.2,3.2
2024-08-05 21:10:00,7.8,7.8,7.5
2024-08-05 21:20:00,13,6.6,6
2024-08-05 21:30:00,9.5,10,6.2
2024-08-05 21:40:00,9.9,5.5,5.1
2024-08-05 21:50:00,9,12,11
2024-08-05 22:00:00,13,6.5,6.5
2024-08-05 22:10:00,7.6,8.4,7.9
2024-08-05 22:20:00,9.8,8.2,7.8
2024-08-05 22:30:00,7.7,7.6,9.6
2024-08-05 22:40:00,10,11,11
2024-08-05 22:50:00,15,13,8.1
2024-08-05 23:00:00,6.8,6.4,5.8
2024-08-05 23:10:00,8.5,8.7,7.7
2024-08-05 23:20:00,11,12,8.1
2024-08-05 23:30:00,11,21,7
2024-08-05 23:40:00,7,7.3,5.6
2024-08-05 23:50:00,5.8,4.9,5.1
2024-08-06 00:00:00,13,5.8,7.1
2024-08-06 00:10:00,8.3,5.2,9.4
2024-08-06 00:20:00,7.8,5.4,4.1
2024-08-06 00:30:00,4.7,11,7.4
2024-08-06 00:40:00,7.8,4.3,5.6
2024-08-06 00:50:00,8.3,7.2,6.3
2024-08-06 01:00:00,6.5,6.2,8.9
2024-08-06 01:10:00,5.2,10,9.9
2024-08-06 01:20:00,8.1,6.4,10
2024-08-06 01:30:00,4.4,8,6.2
2024-08-06 01:40:00,6.9,8.7,22
2024-08-06 01:50:00,5.5,4.2,6.3
2024-08-06 02:00:00,4.9,7.7,8.6
2024-08-06 02:10:00,5.7,5.5,5.7
2024-08-06 02:20:00,8.5,5.8,9.2
2024-08-06 02:30:00,3.9,6.7,11
2024-08-06 02:40:00,4.1,5.6,8.7
2024-08-06 02:50:00,6.7,6.3,9.2
2024-08-06 03:00:00,3.4,4.4,7.2
2024-08-06 03:10:00,4.3,4.6,10
2024-08-06 03:20:00,6.1,5,4.2
2024-08-06 03:30:00,8.1,5.5,4.3
2024-08-06 03:40:00,7.7,7.2,5.1
2024-08-06 03:50:00,8.4,5.7,8.5
2024-08-06 04:00:00,7.1,6,4.4
2024-08-06 04:10:00,7.6,5.3,
2024-08-06 04:20:00,6,9.9,4
2024-08-06 04:30:00,6.3,6.7,8.7
2024-08-06 04:40:00,4.2,6.4,11
2024-08-06 04:50:00,6.2,7.7,6.4
2024-08-06 05:00:00,7.1,6.8,5.4
2024-08-06 05:10:00,4.3,5.1,7.5
2024-08-06 05:20:00,6.2,4,7.1
2024-08-06 05:30:00,5.4,8.3,7.3
2024-08-06 05:40:00,9.3,5.8,3.1
2024-08-06 05:50:00,7.1,6.8,7.3
2024-08-06 06:00:00,4.5,5.6,6
2024-08-06 06:10:00,5.6,5.3,3.6
2024-08-06 06:20:00,,4.5,5.7
2024-08-06 06:30:00,7.2,5.7,5.5
2024-08-06 06:40:00,8.6,6.9,5.7
2024-08-06 06:50:00,8.2,6.1,7.3
2024-08-06 07:00:00,6.7,6.2,5.4
2024-08-06 07:10:00,10,13,8.3
2024-08-06 07:20:00,12,6.2,7.7
2024-08-06 07:30:00,,7.1,6.5
2024-08-06 07:40:00,9.8,7,7.6
2024-08-06 07:50:00,7.7,9.3,6.4
2024-08-06 08:00:00,,13,11
2024-08-06 08:10:00,7.5,12,6.1
2024-08-06 08:20:00,12,10,10
2024-08-06 08:30:00,8.2,10,7
2024-08-06 08:40:00,7.3,9.3,7.7
2024-08-06 08:50:00,5.1,9.1,6.3
2024-08-06 09:00:00,9.7,6.5,6.1
2024-08-06 09:10:00,4.5,7.7,6.5
2024-08-06 09:20:00,6.6,3.4,5.4
2024-08-06 09:30:00,5.1,7,5.5
2024-08-06 09:40:00,11,7.7,7.1
2024-08-06 09:50:00,14,16,10
2024-08-06 10:00:00,5.8,6,4.5
2024-08-06 10:10:00,6.1,7.8,11
2024-08-06 10:20:00,5,5.3,6.8
2024-08-06 10:30:00,12,8.6,6
2024-08-06 10:40:00,7,5.9,8.6
2024-08-06 10:50:00,6.6,5.8,8.4
2024-08-06 11:00:00,4.9,8,5.4
2024-08-06 11:10:00,5.1,5.7,9.1
2024-08-06 11:20:00,3.9,5,6
2024-08-06 11:30:00,4.4,7.6,9.1
2024-08-06 11:40:00,3.6,5.3,8
2024-08-06 11:50:00,7.2,7.1,7.4
2024-08-06 12:00:00,3.8,5.6,6.9
2024-08-06 12:10:00,8.5,5,6.4
2024-08-06 12:20:00,4.2,6.6,4.6
2024-08-06 12:30:00,,8.4,4.7
2024-08-06 12:40:00,5.6,6.7,5.3
2024-08-06 12:50:00,6.8,10,6.3
2024-08-06 13:00:00,5.1,7.6,9
2024-08-06 13:10:00,6.5,8.7,6.6
2024-08-06 13:20:00,6.8,6.4,5.6
2024-08-06 13:30:00,8,7.3,7.5
2024-08-06 13:40:00,10,8.5,8.5
2024-08-06 13:50:00,6.7,8.4,8.3
2024-08-06 14:00:00,4.8,6.8,9.4
2024-08-06 14:10:00,5.8,16,5.7
2024-08-06 14:20:00,9.3,10,5.6
2024-08-06 14:30:00,4,5.9,4.1
2024-08-06 14:40:00,6.4,7.4,5.4
2024-08-06 14:50:00,10,8.2,4.6
2024-08-06 15:00:00,,7.6,4.6
2024-08-06 15:10:00,4.6,8.8,6.7
2024-08-06 15:20:00,6.2,9,6.6
2024-08-06 15:30:00,6.5,11,5.4
2024-08-06 15:40:00,8.4,11,7
2024-08-06 15:50:00,4.9,4.4,3.9
2024-08-06 16:00:00,6,7.6,6.6
2024-08-06 16:10:00,6.2,7.7,4.1
2024-08-06 16:20:00,5.3,6.4,6.1
2024-08-06 16:30:00,5.6,6,8.6
2024-08-06 16:40:00,5.1,6.4,5.5
2024-08-06 16:50:00,5.8,6.5,4
2024-08-06 17:00:00,6.6,6.1,5
2024-08-06 17:10:00,4.7,3.9,5.2
2024-08-06 17:20:00,3.1,7.4,5.7
2024-08-06 17:30:00,7.6,5.2,5.1
2024-08-06 17:40:00,4.1,4.6,5.1
2024-08-06 17:50:00,5.3,6.9,4.4
2024-08-06 18:00:00,5.3,8.2,4.7
2024-08-06 18:10:00,3,8.6,3.9
2024-08-06 18:20:00,5.2,7.2,3.5
2024-08-06 18:30:00,6.4,8.1,4.6
2024-08-06 18:40:00,7.3,5.4,4.8
2024-08-06 18:50:00,5.3,5.8,4.4
2024-08-06 19:00:00,11,7.9,6.3
2024-08-06 19:10:00,4.2,6.8,6.4
2024-08-06 19:20:00,5.5,11,4.4
2024-08-06 19:30:00,4.9,5.1,5.6
2024-08-06 19:40:00,5.1,8.4,6.4
2024-08-06 19:50:00,3.8,5.5,6.7
2024-08-06 20:00:00,4.9,5.7,6.3
2024-08-06 20:10:00,5.8,4.8,3.7
2024-08-06 20:20:00,5.7,5.5,8.8
2024-08-06 20:30:00,5.5,6.6,7.3
2024-08-06 20:40:00,5.2,8.4,5.6
2024-08-06 20:50:00,7.1,5,6.2
2024-08-06 21:00:00,4.2,5.3,
2024-08-06 21:10:00,14,6.5,5.1
2024-08-06 21:20:00,7.7,9,5
2024-08-06 21:30:00,6.9,7.1,5.1
2024-08-06 21:40:00,6.7,7.6,4.6
2024-08-06 21:50:00,4.5,8.4,5.8
2024-08-06 22:00:00,6.8,5.2,6.2
2024-08-06 22:10:00,5,5.3,3.7
2024-08-06 22:20:00,,5.8,5.3
2024-08-06 22:30:00,9.8,5.2,6.6
2024-08-06 22:40:00,4.8,7,5.6
2024-08-06 22:50:00,4.9,6.8,4.4
2024-08-06 23:00:00,9.1,5.5,3.1
2024-08-06 23:10:00,7.1,5.7,4.9
2024-08-06 23:20:00,3.9,5.5,4.4
2024-08-06 23:30:00,7.7,6.7,4.7
2024-08-06 23:40:00,7.1,5.7,5
2024-08-06 23:50:00,8.8,4,5.1
2024-08-07 00:00:00,5.4,5,3.2
2024-08-07 00:10:00,5.7,7,3.8
2024-08-07 00:20:00,3.7,7.9,8.8
2024-08-07 00:30:00,5.6,7.7,5.1
2024-08-07 00:40:00,8.1,6.6,4.1
2024-08-07 00:50:00,4.5,8.6,5.3
2024-08-07 01:00:00,6.2,7.1,5.6
2024-08-07 01:10:00,5,10,4.7
2024-08-07 01:20:00,6.1,5.7,6.2
2024-08-07 01:30:00,9.8,10,6.1
2024-08-07 01:40:00,8,12,5.9
2024-08-07 01:50:00,7.8,12,4.5
2024-08-07 02:00:00,4.4,7.1,4.1
2024-08-07 02:10:00,7.2,11,5.3
2024-08-07 02:20:00,12,7.4,9.4
2024-08-07 02:30:00,8.1,5.8,4.8
2024-08-07 02:40:00,9.4,7.4,
2024-08-07 02:50:00,5.3,7.6,9.9
2024-08-07 03:00:00,7.2,8.4,7.3
2024-08-07 03:10:00,6.3,11,8.5
2024-08-07 03:20:00,9.4,14,8.3
2024-08-07 03:30:00,5,7.7,12
2024-08-07 03:40:00,7.5,8,8.3
2024-08-07 03:50:00,5.8,12,11
2024-08-07 04:00:00,6.5,9.9,8.4
2024-08-07 04:10:00,6.2,6.2,6.9
2024-08-07 04:20:00,6.9,8.4,7.1
2024-08-07 04:30:00,8.1,13,5.9
2024-08-07 04:40:00,8.2,11,6.7
2024-08-07 04:50:00,5.9,9.1,10
2024-08-07 05:00:00,11,10,7.9
2024-08-07 05:10:00,13,11,8.9
2024-08-07 05:20:00,11,7.9,11
2024-08-07 05:30:00,14,12,8.2
2024-08-07 05:40:00,11,12,9.6
2024-08-07 05:50:00,9.4,9.8,6.9
2024-08-07 06:00:00,8.6,14,6.3
2024-08-07 06:10:00,15,8.5,6.9
2024-08-07 06:20:00,11,14,9.6
2024-08-07 06:30:00,11,11,4.9
2024-08-07 06:40:00,12,27,6.2
2024-08-07 06:50:00,12,13,9.7
2024-08-07 07:00:00,13,9.3,7.8
2024-08-07 07:10:00,8.3,10,7.9
2024-08-07 07:20:00,6.4,11,9
2024-08-07 07:30:00,14,11,8.4
2024-08-07 07:40:00,6.8,15,10
2024-08-07 07:50:00,8.2,11,4.5
2024-08-07 08:00:00,7.8,11,15
2024-08-07 08:10:00,7.4,7.2,7
2024-08-07 08:20:00,6.9,11,5.6
2024-08-07 08:30:00,6.5,6.4,11
2024-08-07 08:40:00,7.7,9.8,8.3
2024-08-07 08:50:00,5.3,6.1,4.5
2024-08-07 09:00:00,11,15,6.7
2024-08-07 09:10:00,6.9,4.8,5.5
2024-08-07 09:20:00,3.7,8.7,8.6
2024-08-07 09:30:00,,6.5,5.5
2024-08-07 09:40:00,4.7,12,4.3
2024-08-07 09:50:00,5.7,7.8,6.9
2024-08-07 10:00:00,,10,8
2024-08-07 10:10:00,7.8,7.1,8
2024-08-07 10:20:00,5.6,6.6,5.6
2024-08-07 10:30:00,4.6,6.3,5.7
2024-08-07 10:40:00,6.5,5.2,8.4
2024-08-07 10:50:00,12,6.1,5.6
2024-08-07 11:00:00,5.8,5.9,4
2024-08-07 11:10:00,4.7,10,5.8
2024-08-07 11:20:00,7.2,6.2,6
2024-08-07 11:30:00,5.3,4.6,3.5
2024-08-07 11:40:00,3.8,9.7,3.9
2024-08-07 11:50:00,3.6,5.1,5.4
2024-08-07 12:00:00,5.1,7.1,8
2024-08-07 12:10:00,9.2,6.6,6.5
2024-08-07 12:20:00,5.8,4.6,7
2024-08-07 12:30:00,6.6,5.9,4.1
2024-08-07 12:40:00,8.6,6.1,3.9
2024-08-07 12:50:00,4,5.1,3.1
2024-08-07 13:00:00,8.6,5.4,4.4
2024-08-07 13:10:00,4.7,4.3,3.4
2024-08-07 13:20:00,4.4,5.1,5.6
2024-08-07 13:30:00,4,4.8,7.4
2024-08-07 13:40:00,4.1,8.4,4
2024-08-07 13:50:00,3.8,4.5,7.8
2024-08-07 14:00:00,3.4,4.5,6.4
2024-08-07 14:10:00,2.2,4,2.5
2024-08-07 14:20:00,8.1,4.1,3
2024-08-07 14:30:00,4.7,4,5.5
2024-08-07 14:40:00,5.2,7.2,3
2024-08-07 14:50:00,5.5,5.3,5.9
2024-08-07 15:00:00,6.7,6.4,4
2024-08-07 15:10:00,8.1,5.6,2
2024-08-07 15:20:00,2.4,4.6,4.5
2024-08-07 15:30:00,4.4,4.8,2.2
2024-08-07 15:40:00,12,5.3,5.3
2024-08-07 15:50:00,3.7,9.1,2.5
2024-08-07 16:00:00,5.2,5.2,2.8
2024-08-07 16:10:00,1.7,6.2,5
2024-08-07 16:20:00,4.1,3.8,2.9
2024-08-07 16:30:00,5.5,9.1,3.6
2024-08-07 16:40:00,5.7,6.2,4.5
2024-08-07 16:50:00,2.8,5.9,3
2024-08-07 17:00:00,4.2,7.1,4.3
2024-08-07 17:10:00,4.8,7.1,5
2024-08-07 17:20:00,5.1,4.2,2.2
2024-08-07 17:30:00,6.2,5,5.2
2024-08-07 17:40:00,5.8,5,5.6
2024-08-07 17:50:00,5.8,4.3,5
2024-08-07 18:00:00,4.2,4.4,4.5
2024-08-07 18:10:00,3.7,6,4
2024-08-07 18:20:00,5.6,4.6,7.2
2024-08-07 18:30:00,7,5.8,5.5
2024-08-07 18:40:00,6.3,4.8,4.3
2024-08-07 18:50:00,5.3,5.5,3.3
2024-08-07 19:00:00,5.5,5.7,6.8
2024-08-07 19:10:00,4.7,6.2,3.4
2024-08-07 19:20:00,5.4,5.5,6.5
2024-08-07 19:30:00,6,6.5,5.5
2024-08-07 19:40:00,5.2,4.7,3.8
2024-08-07 19:50:00,6.9,6.7,2.7
2024-08-07 20:00:00,5.8,8.4,5.2
2024-08-07 20:10:00,8.5,5.9,4.2
2024-08-07 20:20:00,7.8,4.7,5.6
2024-08-07 20:30:00,6.4,5.2,5.3
2024-08-07 20:40:00,4.3,5.1,5.5
2024-08-07 20:50:00,3.1,6.6,3.6
2024-08-07 21:00:00,5.6,6,4.6
2024-08-07 21:10:00,9.8,11,5.4
2024-08-07 21:20:00,11,9.6,6.1
2024-08-07 21:30:00,6.4,6.6,4.3
2024-08-07 21:40:00,5.4,5.9,3.3
2024-08-07 21:50:00,,3.2,6.7
2024-08-07 22:00:00,3.2,8,7.3
2024-08-07 22:10:00,5.2,5.3,4
2024-08-07 22:20:00,8.3,7.5,4.7
2024-08-07 22:30:00,,6.4,6.3
2024-08-07 22:40:00,,6,5.5
2024-08-07 22:50:00,0.60,9.7,3
2024-08-07 23:00:00,8.2,7.7,6.9
2024-08-07 23:10:00,3.4,12,6.4
2024-08-07 23:20:00,8.4,4.6,9.4
2024-08-07 23:30:00,7.6,5.4,12
2024-08-07 23:40:00,12,7.6,6.1
2024-08-07 23:50:00,7.6,11,5.9
2024-08-08 00:00:00,5.4,12,7.7
2024-08-08 00:10:00,7.3,7.2,5.3
2024-08-08 00:20:00,9.4,7.8,7.5
2024-08-08 00:30:00,7.4,9.9,5.5
2024-08-08 00:40:00,7.6,5.8,5.8
2024-08-08 00:50:00,5.4,10,7.4
2024-08-08 01:00:00,4.4,13,6.6
2024-08-08 01:10:00,8.3,11,3.9
2024-08-08 01:20:00,6.4,7.2,6.9
2024-08-08 01:30:00,6.8,5.5,6.1
2024-08-08 01:40:00,14,9.5,7.2
2024-08-08 01:50:00,5.7,10,4.9
2024-08-08 02:00:00,7.7,7.4,4.8
2024-08-08 02:10:00,12,6.5,6.2
2024-08-08 02:20:00,5.4,4.3,11
2024-08-08 02:30:00,5.7,9.1,5.9
2024-08-08 02:40:00,,8.2,6.9
2024-08-08 02:50:00,8.8,8.8,5.6
2024-08-08 03:00:00,10,12,3.6
2024-08-08 03:10:00,7.2,9.1,5.3
2024-08-08 03:20:00,5,8.6,5.3
2024-08-08 03:30:00,6.8,6.9,3.1
2024-08-08 03:40:00,7.7,8,
2024-08-08 03:50:00,8.4,9.5,5
2024-08-08 04:00:00,8.9,9.1,5.7
2024-08-08 04:10:00,8,6.4,3.7
2024-08-08 04:20:00,9,7.4,4.8
2024-08-08 04:30:00,7.6,7.5,5.7
2024-08-08 04:40:00,9.2,6.4,6.2
2024-08-08 04:50:00,7.2,7.1,5
2024-08-08 05:00:00,10,6.6,5.2
2024-08-08 05:10:00,5.2,6.6,4.8
2024-08-08 05:20:00,11,6.2,3.1
2024-08-08 05:30:00,9.8,6.7,5.7
2024-08-08 05:40:00,5.6,7.2,5
2024-08-08 05:50:00,13,10,3.1
2024-08-08 06:00:00,8.2,9.6,4.9
2024-08-08 06:10:00,6.2,11,7.8
2024-08-08 06:20:00,5,4.9,8.2
2024-08-08 06:30:00,,19,5.3
2024-08-08 06:40:00,8.8,12,4.2
2024-08-08 06:50:00,11,11,8.3
2024-08-08 07:00:00,8.6,13,5.6
2024-08-08 07:10:00,11,10,5
2024-08-08 07:20:00,8.8,10,6.1
2024-08-08 07:30:00,6.9,11,5.9
2024-08-08 07:40:00,8.5,7.8,7
2024-08-08 07:50:00,8,7.3,9.7
2024-08-08 08:00:00,8.7,14,9
2024-08-08 08:10:00,9.4,10,6.1
2024-08-08 08:20:00,5.5,11,8.6
2024-08-08 08:30:00,7.3,6.8,13
2024-08-08 08:40:00,8.8,8.4,5.4
2024-08-08 08:50:00,6.7,13,8.3
2024-08-08 09:00:00,,9.8,5
2024-08-08 09:10:00,7.3,8.8,5.2
2024-08-08 09:20:00,15,12,12
2024-08-08 09:30:00,13,9.9,6.2
2024-08-08 09:40:00,8.2,11,8.7
2024-08-08 09:50:00,20,13,8.8
2024-08-08 10:00:00,16,9.4,5.9
2024-08-08 10:10:00,7.7,19,6.8
2024-08-08 10:20:00,7.9,11,5.8
2024-08-08 10:30:00,6.7,9.3,3.9
2024-08-08 10:40:00,7.1,7.9,6.9
2024-08-08 10:50:00,6.6,12,9.1
2024-08-08 11:00:00,10,5.6,5.3
2024-08-08 11:10:00,4.2,6.1,5.8
2024-08-08 11:20:00,6.8,9.4,6.5
2024-08-08 11:30:00,5.2,6.1,11
2024-08-08 11:40:00,18,24,5.5
2024-08-08 11:50:00,6.5,12,5.8
2024-08-08 12:00:00,5.4,6.4,11
2024-08-08 12:10:00,8.5,9.3,4
2024-08-08 12:20:00,8.7,7.5,
2024-08-08 12:30:00,4.4,4.2,4.2
2024-08-08 12:40:00,4.9,8.2,5.5
2024-08-08 12:50:00,4.4,7.5,3.4
2024-08-08 13:00:00,3.9,8.7,4.3
2024-08-08 13:10:00,7.2,9.6,5.9
2024-08-08 13:20:00,5.2,7,5.4
2024-08-08 13:30:00,6.8,10,5.3
2024-08-08 13:40:00,6.9,11,6
2024-08-08 13:50:00,4.6,6.9,4.7
2024-08-08 14:00:00,6.5,4.6,4.2
2024-08-08 14:10:00,5.3,3.9,4.5
2024-08-08 14:20:00,6.3,9.4,4.6
2024-08-08 14:30:00,6.1,4.1,6.8
2024-08-08 14:40:00,4.3,7.6,4.2
2024-08-08 14:50:00,5.9,7.8,3.8
2024-08-08 15:00:00,5.7,5.8,4.9
2024-08-08 15:10:00,6.8,9.4,4.3
2024-08-08 15:20:00,7.2,9,5.9
2024-08-08 15:30:00,6.1,6.5,5.9
2024-08-08 15:40:00,6.1,13,4.2
2024-08-08 15:50:00,12,6.2,5.6
2024-08-08 16:00:00,16,8.8,5.5
2024-08-08 16:10:00,8.9,13,6.2
2024-08-08 16:20:00,10,13,3.7
2024-08-08 16:30:00,11,8,4.5
2024-08-08 16:40:00,4.5,7.6,7.6
2024-08-08 16:50:00,9.8,6.9,6.9
2024-08-08 17:00:00,4.8,6.3,5.2
2024-08-08 17:10:00,5.7,7.1,6.8
2024-08-08 17:20:00,3.2,12,5
2024-08-08 17:30:00,7.3,13,4
2024-08-08 17:40:00,6,7.4,4.6
2024-08-08 17:50:00,5.1,4.7,5.9
2024-08-08 18:00:00,9.8,7.5,4
2024-08-08 18:10:00,5.2,6.1,4.9
2024-08-08 18:20:00,4.8,8.3,5.4
2024-08-08 18:30:00,10,7.5,3.8
2024-08-08 18:40:00,3.8,9.1,8.7
2024-08-08 18:50:00,9.8,7.2,6.6
2024-08-08 19:00:00,7.2,9.4,5
2024-08-08 19:10:00,8.7,8.3,
2024-08-08 19:20:00,7.8,6.9,3.5
2024-08-08 19:30:00,7.3,8,6.1
2024-08-08 19:40:00,7.1,12,5.4
2024-08-08 19:50:00,5.8,6.4,9
2024-08-08 20:00:00,8,6.1,6.4
2024-08-08 20:10:00,5.6,6.3,6.1
2024-08-08 20:20:00,6.1,6.3,8.6
2024-08-08 20:30:00,8.4,15,5.8
2024-08-08 20:40:00,5.8,11,7.1
2024-08-08 20:50:00,6.3,7.9,7.6
2024-08-08 21:00:00,9.3,11,10
2024-08-08 21:10:00,5.4,6.2,6.7
2024-08-08 21:20:00,7,7.2,8.4
2024-08-08 21:30:00,6,9.9,6.9
2024-08-08 21:40:00,6.3,8.7,8
2024-08-08 21:50:00,8.2,4.4,5.5
2024-08-08 22:00:00,3.7,5.1,6.7
2024-08-08 22:10:00,8.2,6,6.9
2024-08-08 22:20:00,5,7.4,5.5
2024-08-08 22:30:00,5.2,6.7,5.9
2024-08-08 22:40:00,6.4,5,3.9
2024-08-08 22:50:00,4,8.6,6.2
2024-08-08 23:00:00,7.7,6.5,3.9
2024-08-08 23:10:00,7.9,4.5,4.9
2024-08-08 23:20:00,6.2,8.2,4.5
2024-08-08 23:30:00,4.7,7.1,8.2
2024-08-08 23:40:00,5,10,8.5
2024-08-08 23:50:00,8.7,9.3,5.5
2024-08-09 00:00:00,6.4,7.6,4.5
2024-08-09 00:10:00,6.6,10,6.8
2024-08-09 00:20:00,5.6,5.8,8.9
2024-08-09 00:30:00,6.5,9.1,6
2024-08-09 00:40:00,5,6.6,4.6
2024-08-09 00:50:00,6,7.7,5
2024-08-09 01:00:00,6.8,6,4.8
2024-08-09 01:10:00,5.7,6.2,5.2
2024-08-09 01:20:00,6,9.5,4.9
2024-08-09 01:30:00,6.3,8.5,5.3
2024-08-09 01:40:00,6.6,8.9,6.9
2024-08-09 01:50:00,6.1,8.2,4.9
2024-08-09 02:00:00,5.5,7.1,5.7
2024-08-09 02:10:00,5,6.2,5.8
2024-08-09 02:20:00,5.3,7.7,6.7
2024-08-09 02:30:00,9.8,6.8,6.7
2024-08-09 02:40:00,8.8,7.5,5.2
2024-08-09 02:50:00,7.8,7.8,6.2
2024-08-09 03:00:00,6.6,11,4.8
2024-08-09 03:10:00,5.7,7.8,7.4
2024-08-09 03:20:00,6.4,7.3,4.9
2024-08-09 03:30:00,5.9,9.2,6
2024-08-09 03:40:00,6.7,7.2,7.8
2024-08-09 03:50:00,7.3,7.8,5.6
2024-08-09 04:00:00,6.4,8.1,8.7
2024-08-09 04:10:00,13,9.7,6.3
2024-08-09 04:20:00,7.7,6.4,4.1
2024-08-09 04:30:00,7.2,9.5,5.6
2024-08-09 04:40:00,7.5,7.6,6
2024-08-09 04:50:00,5.3,8.3,6.9
2024-08-09 05:00:00,6.5,10,7.4
2024-08-09 05:10:00,8,7.9,8
2024-08-09 05:20:00,9.3,14,8.5
2024-08-09 05:30:00,8.5,6.9,5.1
2024-08-09 05:40:00,7.6,8.7,8.6
2024-08-09 05:50:00,5.9,11,7.3
2024-08-09 06:00:00,7.7,7.4,5.6
2024-08-09 06:10:00,6.3,6.4,7.2
2024-08-09 06:20:00,11,13,8.2
2024-08-09 06:30:00,,11,6
2024-08-09 06:40:00,7.3,8.8,8.5
2024-08-09 06:50:00,11,8.2,8.1
2024-08-09 07:00:00,9.3,6.5,8
2024-08-09 07:10:00,11,9.6,7.4
2024-08-09 07:20:00,9.2,13,6.4
2024-08-09 07:30:00,14,7.6,6.9
2024-08-09 07:40:00,9.7,10,11
2024-08-09 07:50:00,12,8,9
2024-08-09 08:00:00,8.8,11,8.7
2024-08-09 08:10:00,9.9,7.3,7.1
2024-08-09 08:20:00,7.3,9,7.9
2024-08-09 08:30:00,11,9.3,14
2024-08-09 08:40:00,6.6,9.9,14
2024-08-09 08:50:00,11,8.7,9.4
2024-08-09 09:00:00,8,9.8,5.5
2024-08-09 09:10:00,6.9,11,6.5
2024-08-09 09:20:00,8.2,9.2,9.6
2024-08-09 09:30:00,8.7,9.3,5.6
2024-08-09 09:40:00,9.2,12,5.6
2024-08-09 09:50:00,8.6,12,7.6
2024-08-09 10:00:00,12,9.5,5.2
2024-08-09 10:10:00,7.5,10,7.1
2024-08-09 10:20:00,9,9.3,9.1
2024-08-09 10:30:00,8.1,12,5.6
2024-08-09 10:40:00,6.3,8.6,7
2024-08-09 10:50:00,9.4,6.1,7.7
2024-08-09 11:00:00,7,6.6,11
2024-08-09 11:10:00,8.1,9.7,9.3
2024-08-09 11:20:00,11,8.5,11
2024-08-09 11:30:00,8.4,11,7.3
2024-08-09 11:40:00,5.7,13,8.5
2024-08-09 11:50:00,14,9.7,8.2
2024-08-09 12:00:00,9.1,8.6,10
2024-08-09 12:10:00,5.4,6.6,9.3
2024-08-09 12:20:00,4.4,9.7,8.3
2024-08-09 12:30:00,8.2,11,8
2024-08-09 12:40:00,7.1,15,4.3
2024-08-09 12:50:00,8.9,9.9,5.5
2024-08-09 13:00:00,8.3,7.6,6.6
2024-08-09 13:10:00,7.4,10,7.9
2024-08-09 13:20:00,5.4,12,5.9
2024-08-09 13:30:00,8.7,9.1,6.6
2024-08-09 13:40:00,6.5,8,8.9
2024-08-09 13:50:00,8.7,9,5.3
2024-08-09 14:00:00,9.6,7.6,4.8
2024-08-09 14:10:00,6.4,9.5,6.2
2024-08-09 14:20:00,8.1,9.2,7.2
2024-08-09 14:30:00,6.9,6,6.2
2024-08-09 14:40:00,14,6.1,5.5
2024-08-09 14:50:00,6.6,6.6,5.1
2024-08-09 15:00:00,6.3,5.1,5.5
2024-08-09 15:10:00,4.7,6.6,7
2024-08-09 15:20:00,7.9,9,3.9
2024-08-09 15:30:00,8.5,11,5.8
2024-08-09 15:40:00,,5.9,8
2024-08-09 15:50:00,6.8,6.4,7.1
2024-08-09 16:00:00,8,7.2,6.2
2024-08-09 16:10:00,4.4,8.6,6.6
2024-08-09 16:20:00,4.8,5.8,7.1
